pair	K562_ATAC_only.ABC.Score	pred_gm12878_multimodal.ABC.Score	pred_k562_multimodal.ABC.Score	chrom	chromStart	chromEnd	measuredGeneSymbol	Regulated	EffectSize	startTSS	pred_elements	y	dist	absdist	pct_pred_k562_multimodal.ABC.Score	pct_pred_gm12878_multimodal.ABC.Score	pct_K562_ATAC_only.ABC.Score	dpct	ekey
HIST1H2BK|chr6:27462924-27463990:.|HIST1H2BK	0.000625	0.00047999999999999996	0.000759	chr6	27495145	27496211	HIST1H2BK	False	-0.0111108751941206	27146608	chr6:27494800-27496543	0	349070.0	349070.0	0.5242216205762908	0.4561013343647264	0.48167665828659834	-0.06812028621156446	chr6:27494800-27496543|HIST1H2BK
HIST1H2BK|chr6:27486110-27487536:.|HIST1H2BK	0.000745	0.000517	0.000908	chr6	27518331	27519757	HIST1H2BK	False	0.0183939365576837	27146608	chr6:27518270-27519979	0	372436.0	372436.0	0.5583059369561013	0.4706536453297235	0.5236898085476697	-0.08765229162637783	chr6:27518270-27519979|HIST1H2BK
HIST1H2BK|chr6:27520054-27521653:.|HIST1H2BK	0.001483	0.001361	0.001501	chr6	27552275	27553874	HIST1H2BK	False	-0.054718539643608004	27146608	chr6:27552282-27553985	0	406466.5	406466.5	0.6560626571262812	0.6564977760587895	0.6776252175594663	0.0004351189325082494	chr6:27552282-27553985|HIST1H2BK
HIST1H2BK|chr6:27567992-27568652:.|HIST1H2BK	0.000269	0.00022200000000000003	0.000286	chr6	27600213	27600873	HIST1H2BK	False	-0.0474095033704176	27146608	chr6:27600158-27601271	0	453935.0	453935.0	0.3507058596016244	0.3306903887062464	0.30240765809321213	-0.02001547089537803	chr6:27600158-27601271|HIST1H2BK
HIST1H2BK|chr6:27585952-27586452:.|HIST1H2BK	0.000726	0.0006450000000000001	0.000572	chr6	27618173	27618673	HIST1H2BK	False	-0.047303200209046	27146608	chr6:27615850-27618676	0	471815.0	471815.0	0.47326435892477275	0.5169696383678205	0.51711467801199	0.04370527944304775	chr6:27615850-27618676|HIST1H2BK
HIST1H2BK|chr6:27719970-27720601:.|HIST1H2BK	0.00037999999999999997	0.000256	0.000322	chr6	27752191	27752822	HIST1H2BK	False	0.0135156481710308	27146608	chr6:27751896-27752975	0	605898.5	605898.5	0.3694159736994779	0.351382711274415	0.369125894411139	-0.018033262425062868	chr6:27751896-27752975|HIST1H2BK
HIST1H2BN|chr6:27486110-27487536:.|HIST1H2BN	0.000901	0.000687	0.001082	chr6	27518331	27519757	HIST1H2BN	False	-0.007088245842257309	27838411	chr6:27518270-27519979	0	-319367.0	319367.0	0.5946141945465094	0.5290079288338813	0.5679269000193387	-0.06560626571262818	chr6:27518270-27519979|HIST1H2BN
HIST1H2BN|chr6:27511932-27512432:.|HIST1H2BN	0.000465	0.000584	0.000521	chr6	27544153	27544653	HIST1H2BN	False	0.028486749444494	27838411	chr6:27543925-27544674	0	-294008.0	294008.0	0.45276542254883	0.4951653451943531	0.41229936182556565	0.042399922645523114	chr6:27543925-27544674|HIST1H2BN
HIST1H2BN|chr6:27559933-27560877:.|HIST1H2BN	0.00175	0.001887	0.002148	chr6	27592154	27593098	HIST1H2BN	False	-0.0299396954029409	27838411	chr6:27591621-27592411,chr6:27592527-27594012	0	-245785.0	245785.0	0.71988010056082	0.7133533165731967	0.7081802359311545	-0.006526783987623297	chr6:27591621-27592411,chr6:27592527-27594012|HIST1H2BN
HIST1H2BN|chr6:28710292-28711539:.|HIST1H2BN	0.000197	0.000215	0.000252	chr6	28742515	28743762	HIST1H2BN	False	0.0197404800413534	27838411	chr6:28742302-28743223,chr6:28743293-28744599	0	904727.5	904727.5	0.33025526977373815	0.32575904080448653	0.25	-0.004496228969251614	chr6:28742302-28743223,chr6:28743293-28744599|HIST1H2BN
HIST1H4C|chr6:26312585-26314270:.|HIST1H4C	0.0040950000000000005	0.005144	0.006909	chr6	26312357	26314042	HIST1H4C	False	-0.0193491588842952	26103697	chr6:26311596-26313682	0	209502.5	209502.5	0.8758460645909882	0.851382711274415	0.8436956101334365	-0.024463353316573233	chr6:26311596-26313682|HIST1H4C
HM13|chr20:30178528-30179028:.|HM13	0.005372	0.008071	0.008593	chr20	31590725	31591225	HM13	False	-0.00210116545313487	31514159	chr20:31590735-31591630	0	76816.0	76816.0	0.894797911429124	0.8921871978340746	0.8740088957648424	-0.0026107135950493854	chr20:31590735-31591630|HM13
HM13|chr20:30196323-30196823:.|HM13	0.008440999999999999	0.009889	0.009219	chr20	31608520	31609020	HM13	False	0.00749847232894707	31514159	chr20:31608483-31608983	0	94611.0	94611.0	0.9004061110036743	0.9099787275188551	0.910075420614968	0.00957261651518082	chr20:31608483-31608983|HM13
HMBS|chr11:118475209-118475709:.|HMBS	0.0	0.0	0.0	chr11	118604494	118604994	HMBS	False	0.00494784619080035	119084626		0	-479882.0	479882.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HMBS
HMBS|chr11:118716905-118717405:.|HMBS	0.000767	0.0007639999999999999	0.000692	chr11	118846196	118846696	HMBS	False	-0.00824839875515781	119084626	chr11:118846192-118846938	0	-238180.0	238180.0	0.5075420614968091	0.5479114291239605	0.5309901373041965	0.040369367627151376	chr11:118846192-118846938|HMBS
HMBS|chr11:118933447-118933947:.|HMBS	0.0038469999999999997	0.004262	0.0041259999999999995	chr11	119062736	119063236	HMBS	False	0.0628778250384869	119084626	chr11:119062743-119063474	0	-21640.0	21640.0	0.8200541481338233	0.8317540127634887	0.8348481918391026	0.011699864629665435	chr11:119062743-119063474|HMBS
HMG20B|chr19:2974349-2974849:.|HMG20B	0.00016999999999999999	0.000251	0.000181	chr19	2974351	2974851	HMG20B	False	-0.0459277340956334	3572694	chr19:2974318-2974818	0	-598093.0	598093.0	0.2850029007928834	0.3479984529104622	0.22882421195126668	0.06299555211757885	chr19:2974318-2974818|HMG20B
HMG20B|chr19:3073835-3074335:.|HMG20B	0.000169	0.000322	0.00032	chr19	3073837	3074337	HMG20B	False	0.0251653739592717	3572694	chr19:3073854-3074354	0	-498607.0	498607.0	0.3678205376136144	0.3873041964803713	0.22780893444208083	0.019483658866756903	chr19:3073854-3074354|HMG20B
HMG20B|chr19:4005499-4005999:.|HMG20B	0.0	0.0	0.0	chr19	4005501	4006001	HMG20B	False	0.0131352075266271	3572694		0	433057.0	433057.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HMG20B
HMGA1|chr6:33807756-33808647:.|HMGA1	0.000968	0.00168	0.004493	chr6	33839979	33840870	HMGA1	False	-0.000432218693873776	34236549	chr6:33839712-33840880	0	-396124.5	396124.5	0.8306903887062463	0.6916940630438987	0.5855250435118933	-0.13899632566234765	chr6:33839712-33840880|HMGA1
HMGA1|chr6:33808886-33809386:.|HMGA1	0.00016299999999999998	0.000167	0.00021400000000000002	chr6	33841109	33841609	HMGA1	False	0.0162216266595256	34236549	chr6:33841067-33841567	0	-395190.0	395190.0	0.3073873525430284	0.2906594469154902	0.2222974279636434	-0.016727905627538175	chr6:33841067-33841567|HMGA1
HMGA1|chr6:33957770-33958270:.|HMGA1	0.0	0.0	0.0	chr6	33989993	33990493	HMGA1	False	0.0230870874763731	34236549		0	-246306.0	246306.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HMGA1
HMGA1|chr6:34168352-34168852:.|HMGA1	0.003192	0.002926	0.004959000000000001	chr6	34200575	34201075	HMGA1	False	0.00921299993241397	34236549	chr6:34200303-34201061	0	-35724.0	35724.0	0.8423902533359118	0.7823438406497776	0.809611293753626	-0.0600464126861342	chr6:34200303-34201061|HMGA1
HMGA1|chr6:34191330-34192231:.|HMGA1	0.051499	0.043618000000000004	0.063233	chr6	34223553	34224454	HMGA1	True	-0.109032042011457	34236549	chr6:34223556-34224836	1	-12545.5	12545.5	0.9808547669696384	0.9726358538000387	0.981338232450203	-0.008218913169599662	chr6:34223556-34224836|HMGA1
HMGA1|chr6:34244589-34245529:.|HMGA1	0.002924	0.005031	0.005576	chr6	34276812	34277752	HMGA1	False	0.0264898800100644	34236549	chr6:34276144-34277096,chr6:34277249-34277968	0	40733.0	40733.0	0.856023979887836	0.8490620769677045	0.7966544188744924	-0.006961902920131435	chr6:34276144-34277096,chr6:34277249-34277968|HMGA1
HMGA1|chr6:34528253-34529075:.|HMGA1	0.001428	0.0020570000000000002	0.0029100000000000003	chr6	34560476	34561298	HMGA1	False	-0.000747292921123299	34236549	chr6:34560450-34561264	0	324338.0	324338.0	0.7690001933861922	0.7284857861148714	0.6695996905820925	-0.04051440727132083	chr6:34560450-34561264|HMGA1
HMGB2|chr4:173972788-173973288:.|HMGB2	0.000562	0.000708	0.000601	chr4	173051637	173052137	HMGB2	False	-0.0438266502969922	173334194	chr4:173051145-173053105	0	-282307.0	282307.0	0.4812898859021466	0.5346161284084316	0.4573099980661381	0.05332624250628504	chr4:173051145-173053105|HMGB2
HMGN1|chr21:40222162-40222792:.|HMGN1	0.000588	0.0008380000000000001	0.000659	chr21	38850238	38850868	HMGN1	False	-0.0291663038044685	39348871	chr21:38850233-38852100	0	-498318.0	498318.0	0.49859795010636243	0.565799651904854	0.4677045058982789	0.06720170179849161	chr21:38850233-38852100|HMGN1
HMGN1|chr21:40509033-40509533:.|HMGN1	0.00047000000000000004	0.000286	0.000366	chr21	39137107	39137607	HMGN1	False	-0.0102431050732165	39348871	chr21:39137115-39137615	0	-211514.0	211514.0	0.3883678205376136	0.36864242893057436	0.41403983755559853	-0.019725391607039233	chr21:39137115-39137615|HMGN1
HMGN2|chr1:26259842-26260445:.|HMGN2	0.001167	0.0017219999999999998	0.0022960000000000003	chr1	25933351	25933954	HMGN2	False	-0.0300105796000139	26472160	chr1:25932926-25934743	0	-538507.5	538507.5	0.7309998066138078	0.6963836782053762	0.6271514213885129	-0.034616128408431646	chr1:25932926-25934743|HMGN2
HMGN2|chr1:26431067-26432015:.|HMGN2	0.00045099999999999996	0.000366	0.000449	chr1	26104576	26105524	HMGN2	False	0.00336793075681285	26472160	chr1:26104407-26105625	0	-367110.0	367110.0	0.4232740282343841	0.40881841036549993	0.4050957261651518	-0.014455617868884163	chr1:26104407-26105625|HMGN2
HMGN2|chr1:26464916-26465946:.|HMGN2	0.000688	0.0008470000000000001	0.000989	chr1	26138425	26139455	HMGN2	False	-0.0246668445660695	26472160	chr1:26138103-26139744	0	-333220.0	333220.0	0.5778862889189712	0.5682653258557339	0.5045929220653645	-0.009620963063237342	chr1:26138103-26139744|HMGN2
HMGN2|chr1:26703208-26703708:.|HMGN2	0.0	0.0	0.0	chr1	26376717	26377217	HMGN2	False	-0.0114924135593221	26472160		0	-95193.0	95193.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HMGN2
HMGN2|chr1:26704014-26705357:.|HMGN2	0.007523	0.009359000000000001	0.012972999999999998	chr1	26377523	26378866	HMGN2	False	-0.0373212482517463	26472160	chr1:26377791-26378801	0	-93965.5	93965.5	0.92264552310965	0.9048539934248695	0.9020498936375942	-0.017791529684780483	chr1:26377791-26378801|HMGN2
HMGN2|chr1:26827260-26828041:.|HMGN2	0.05361900000000001	0.071258	0.067303	chr1	26500769	26501550	HMGN2	False	-0.0123007230462849	26472160	chr1:26500141-26501950	0	28999.5	28999.5	0.9826919357957842	0.9843357184297041	0.9824985496035583	0.0016437826339199546	chr1:26500141-26501950|HMGN2
HMGN2|chr1:27110435-27110935:.|HMGN2	0.00155	0.0022719999999999997	0.002649	chr1	26783944	26784444	HMGN2	False	-0.008671747031925971	26472160	chr1:26783898-26784398	0	312034.0	312034.0	0.7546896151614775	0.7427480177915297	0.6858441307290659	-0.01194159736994782	chr1:26783898-26784398|HMGN2
HMGN2|chr1:27353439-27354859:.|HMGN2	0.000866	0.001389	0.001317	chr1	27026948	27028368	HMGN2	False	-0.00606003119715758	26472160	chr1:27026671-27028319,chr1:27028349-27028849	0	555498.0	555498.0	0.6319860761941597	0.6597853413266292	0.5600464126861342	0.027799265132469553	chr1:27026671-27028319,chr1:27028349-27028849|HMGN2
HMGN3|chr6:80177376-80177876:.|HMGN3	0.002741	0.0037979999999999997	0.002788	chr6	79467659	79468159	HMGN3	False	-0.0017983670576174802	79234488	chr6:79467673-79469354	0	233421.0	233421.0	0.7612163991491008	0.8169599690582092	0.7871784954554245	0.05574356990910845	chr6:79467673-79469354|HMGN3
HN1|chr17:73067900-73068400:.|HN1	0.0032329999999999998	0.004968	0.005347	chr17	75071805	75072305	HN1	False	-0.06982481577577099	75154433	chr17:75071410-75072635	0	-82378.0	82378.0	0.851382711274415	0.8480951460065751	0.8114968091278283	-0.003287565267839909	chr17:75071410-75072635|HN1
HNRNPA0|chr5:137558396-137559119:.|HNRNPA0	0.0009599999999999999	0.00043499999999999995	0.000661	chr5	138222707	138223430	HNRNPA0	False	-0.0129718119596226	137754100	chr5:138222434-138224309	0	468968.5	468968.5	0.4993714948752659	0.43768129955521173	0.5825275575323922	-0.06169019532005415	chr5:138222434-138224309|HNRNPA0
HNRNPA0|chr5:137826572-137827072:.|HNRNPA0	0.0	0.0	0.0	chr5	138490883	138491383	HNRNPA0	False	0.0130264202614805	137754100		0	737033.0	737033.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA0
HNRNPA1|chr12:53758941-53759441:.|HNRNPA1	9.499999999999999e-05	8.8e-05	9.2e-05	chr12	53365157	53365657	HNRNPA1	False	0.00904394716065937	54280439	chr12:53365128-53365628	0	-915032.0	915032.0	0.21441694063043898	0.22065364532972345	0.16959969058209243	0.006236704699284473	chr12:53365128-53365628|HNRNPA1
HNRNPA1|chr12:53759601-53760101:.|HNRNPA1	0.00011599999999999999	0.000184	0.000173	chr12	53365817	53366317	HNRNPA1	False	0.0919724484727311	54280439	chr12:53365826-53366326	0	-914372.0	914372.0	0.2803132856314059	0.30395474763101915	0.18366853606652486	0.023641461999613256	chr12:53365826-53366326|HNRNPA1
HNRNPA1|chr12:53764438-53765834:.|HNRNPA1	0.000766	0.000752	0.000584	chr12	53370654	53372050	HNRNPA1	False	0.0405162450007393	54280439	chr12:53370400-53371640	0	-909087.0	909087.0	0.47645523109649973	0.5450106362405724	0.5307484045639141	0.06855540514407271	chr12:53370400-53371640|HNRNPA1
HNRNPA1|chr12:53814995-53815787:.|HNRNPA1	0.00020299999999999997	0.00013700000000000002	0.00011599999999999999	chr12	53421211	53422003	HNRNPA1	False	0.0515519121955124	54280439	chr12:53420630-53421944	0	-858832.0	858832.0	0.2341906787855347	0.2668245987236511	0.2545445755173081	0.0326339199381164	chr12:53420630-53421944|HNRNPA1
HNRNPA1|chr12:54089985-54090485:*|HNRNPA1	0.000198	0.0	2.7000000000000002e-05	chr12	53696201	53696701	HNRNPA1	False	0.01000726	54280439	chr12:53695335-53696708	0	-583988.0	583988.0	0.1603654999033069	0.07653258557339006	0.2510636240572423	-0.08383291432991684	chr12:53695335-53696708|HNRNPA1
HNRNPA1|chr12:54095465-54096005:*|HNRNPA1	0.000156	2.6000000000000002e-05	4.7e-05	chr12	53701681	53702221	HNRNPA1	False	-0.00444185	54280439	chr12:53701465-53702656	0	-578488.0	578488.0	0.17564300908915104	0.16771417520789017	0.2171726938696577	-0.007928833881260866	chr12:53701465-53702656|HNRNPA1
HNRNPA1|chr12:54113365-54113885:*|HNRNPA1	0.0	0.0	0.0	chr12	53719581	53720101	HNRNPA1	False	-0.10084807	54280439		0	-560598.0	560598.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54120005-54120525:*|HNRNPA1	9.9e-05	0.00014	0.00010700000000000001	chr12	53726221	53726741	HNRNPA1	False	-0.00064309	54280439	chr12:53726266-53726766	0	-553958.0	553958.0	0.22635853800038677	0.26943531231870044	0.17211371108102883	0.043076774318313665	chr12:53726266-53726766|HNRNPA1
HNRNPA1|chr12:54137285-54137825:*|HNRNPA1	0.00014099999999999998	3.5e-05	3.2e-05	chr12	53743501	53744041	HNRNPA1	False	0.01547957	54280439	chr12:53743110-53744030	0	-536668.0	536668.0	0.16365306517114678	0.17269386965770644	0.2045058982788629	0.009040804486559667	chr12:53743110-53744030|HNRNPA1
HNRNPA1|chr12:54140345-54140845:*|HNRNPA1	0.00021600000000000002	0.0	4.2e-05	chr12	53746561	53747061	HNRNPA1	False	0.0036499	54280439	chr12:53746522-53747344	0	-533628.0	533628.0	0.1714852059562947	0.07653258557339006	0.26406884548443244	-0.09495262038290465	chr12:53746522-53747344|HNRNPA1
HNRNPA1|chr12:54161385-54161905:*|HNRNPA1	5.9e-05	1.4999999999999999e-05	1.4000000000000001e-05	chr12	53767601	53768121	HNRNPA1	False	-0.02150727	54280439	chr12:53767360-53768139	0	-512578.0	512578.0	0.15301682459872365	0.15978534132662928	0.14586153548636627	0.006768516727905627	chr12:53767360-53768139|HNRNPA1
HNRNPA1|chr12:54185445-54185945:*|HNRNPA1	0.0	0.0	0.0	chr12	53791661	53792161	HNRNPA1	False	-0.02572394	54280439		0	-488528.0	488528.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54202705-54203225:*|HNRNPA1	5.2000000000000004e-05	1.4000000000000001e-05	1.8e-05	chr12	53808921	53809441	HNRNPA1	False	-0.04264279	54280439	chr12:53808994-53809494	0	-471258.0	471258.0	0.15514407271320826	0.15901179655772577	0.1422838909301876	0.003867723844517501	chr12:53808994-53809494|HNRNPA1
HNRNPA1|chr12:54335385-54335985:*|HNRNPA1	0.0	0.0	0.0	chr12	53941601	53942201	HNRNPA1	False	0.00334062	54280439		0	-338538.0	338538.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54338465-54338985:*|HNRNPA1	0.000102	0.0	2.3e-05	chr12	53944681	53945201	HNRNPA1	False	0.00876982	54280439	chr12:53944706-53945206	0	-335498.0	335498.0	0.15794817250048346	0.07653258557339006	0.17390253335911815	-0.0814155869270934	chr12:53944706-53945206|HNRNPA1
HNRNPA1|chr12:54342605-54343125:*|HNRNPA1	0.000701	0.000479	0.000366	chr12	53948821	53949341	HNRNPA1	False	-0.04399715	54280439	chr12:53948848-53950213	0	-331358.0	331358.0	0.3883678205376136	0.4554244826919358	0.5089924579385032	0.06705666215432221	chr12:53948848-53950213|HNRNPA1
HNRNPA1|chr12:54343245-54343805:*|HNRNPA1	0.000701	0.000479	0.000366	chr12	53949461	53950021	HNRNPA1	False	-0.00140999	54280439	chr12:53948848-53950213	0	-330698.0	330698.0	0.3883678205376136	0.4554244826919358	0.5089924579385032	0.06705666215432221	chr12:53948848-53950213|HNRNPA1
HNRNPA1|chr12:54344065-54344565:*|HNRNPA1	0.00013000000000000002	5.9e-05	7.099999999999999e-05	chr12	53950281	53950781	HNRNPA1	False	-0.03553214	54280439	chr12:53950303-53950803	0	-329908.0	329908.0	0.19580351962869852	0.19227422162057628	0.1967704505898279	-0.003529298008122239	chr12:53950303-53950803|HNRNPA1
HNRNPA1|chr12:54357185-54357705:*|HNRNPA1	0.0	0.0	0.0	chr12	53963401	53963921	HNRNPA1	False	-0.05675297	54280439		0	-316778.0	316778.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54357725-54358345:*|HNRNPA1	0.0	0.0	0.0	chr12	53963941	53964561	HNRNPA1	False	-0.06907861	54280439		0	-316188.0	316188.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54381545-54382065:*|HNRNPA1	0.000206	0.000162	0.00011899999999999999	chr12	53987761	53988281	HNRNPA1	False	0.09500955	54280439	chr12:53987808-53988545	0	-292418.0	292418.0	0.2366563527364146	0.285583059369561	0.2569619029201315	0.04892670663314641	chr12:53987808-53988545|HNRNPA1
HNRNPA1|chr12:54382805-54383305:*|HNRNPA1	0.000375	0.000164	0.00024900000000000004	chr12	53989021	53989521	HNRNPA1	False	0.00209579	54280439	chr12:53988819-53990209	0	-291168.0	291168.0	0.32841810094759233	0.2873718816476504	0.36680526010442854	-0.041046219299941955	chr12:53988819-53990209|HNRNPA1
HNRNPA1|chr12:54389105-54389625:*|HNRNPA1	0.0	0.0	0.0	chr12	53995321	53995841	HNRNPA1	False	-0.01054059	54280439		0	-284858.0	284858.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54397785-54398285:*|HNRNPA1	0.000197	4.1e-05	6.4e-05	chr12	54004001	54004501	HNRNPA1	False	0.02143025	54280439	chr12:54003999-54004499	0	-276188.0	276188.0	0.18985689421775284	0.17704505898278863	0.25	-0.012811835234964208	chr12:54003999-54004499|HNRNPA1
HNRNPA1|chr12:54399665-54400165:*|HNRNPA1	0.00047999999999999996	6.9e-05	8.9e-05	chr12	54005881	54006381	HNRNPA1	False	-0.03469775	54280439	chr12:54005457-54006400	0	-274308.0	274308.0	0.21180622703538968	0.20252368980854768	0.4190195320054148	-0.009282537226841997	chr12:54005457-54006400|HNRNPA1
HNRNPA1|chr12:54411545-54412065:*|HNRNPA1	0.0	0.0	0.0	chr12	54017761	54018281	HNRNPA1	False	-0.0331253	54280439		0	-262418.0	262418.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54412345-54412885:*|HNRNPA1	0.0	0.0	0.0	chr12	54018561	54019101	HNRNPA1	False	0.01639269	54280439		0	-261608.0	261608.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54433825-54434345:*|HNRNPA1	0.00018700000000000002	8.4e-05	7.8e-05	chr12	54040041	54040561	HNRNPA1	False	0.03028488	54280439	chr12:54040053-54040553	0	-240138.0	240138.0	0.20199187777992653	0.2161090698124154	0.24197447302262617	0.014117192032488873	chr12:54040053-54040553|HNRNPA1
HNRNPA1|chr12:54476285-54476785:*|HNRNPA1	0.0	0.0	0.0	chr12	54082501	54083001	HNRNPA1	False	0.05591536	54280439		0	-197688.0	197688.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
HNRNPA1|chr12:54477645-54478185:*|HNRNPA1	0.0	0.0	0.0	chr12	54083861	54084401	HNRNPA1	False	0.08466289	54280439		0	-196308.0	196308.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|HNRNPA1
